thematic,mkey,osmtype,osm_id,lat,lon,place,abandoned:place,name,other_tags
Localities,place=village,n,1161079761,-4.87606,17.68778,village,,Milundu,"""name""=>""Milundu"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Mayoyo"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Kinzenga"""
Localities,place=neighbourhood,n,5649728511,-0.7390743,18.1287785,neighbourhood,,Plateau,"""name""=>""Plateau"", ""place""=>""neighbourhood"", ""source""=>""MSF"", ""source:date""=>""2018-05-22"""
Localities,place=village,n,5752610576,2.877732,22.8457429,village,,Bongelenza,"""name""=>""Bongelenza"", ""place""=>""village"""
Localities,place=village,n,625960045,-12.8,28.566667,village,,Kiapewa,"""name""=>""Kiapewa"", ""place""=>""village"", ""source""=>""GNS"", ""gns_uni""=>""-2842311"", ""is_in:country""=>""Congo-Kinshasa"", ""gns_classification""=>""PPL"", ""is_in:country_code""=>""CD"""
Localities,place=village,n,5216365480,-5.942103,21.8900724,village,,,"""place""=>""village"""
Localities,place=village,n,1161061785,-4.4819,18.02768,village,,Kina Milundu,"""name""=>""Kina Milundu"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Kina Makaka"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Kumbi Masi"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Mokamo"""
Localities,place=village,n,5071048135,-5.7113904,22.4822667,village,,Mulumba-Mpata,"""name""=>""Mulumba-Mpata"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,4857858478,-5.7082223,26.3332752,village,,,"""place""=>""village"""
Localities,place=village,n,4486884718,-5.8881007,27.9917144,village,,,"""place""=>""village"""
Localities,place=hamlet,n,6705204031,-4.9667083,25.6878336,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,798464745,-4.2413706,15.5797688,village,,Benzoo,"""name""=>""Benzoo"", ""is_in""=>""Nsele"", ""place""=>""village"""
Localities,place=village,n,5890139507,0.1441097,29.3680917,village,,Bunyuka,"""name""=>""Bunyuka"", ""fixme""=>""Please verify placename and lcoation"", ""place""=>""village"""
Localities,place=village,n,5069351725,-6.9460454,23.3331099,village,,,"""place""=>""village"""
Localities,place=village,n,4626625358,-5.7759605,26.5523544,village,,,"""place""=>""village"""
Localities,place=hamlet,n,5796890029,4.7086903,20.3536604,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,5938010405,-2.004065,19.7991264,village,,,"""place""=>""village"""
Localities,place=hamlet,n,5626415250,-2.5319263,27.2927619,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,5810864858,0.4698153,29.2773685,village,,Buna II,"""name""=>""Buna II"", ""place""=>""village"""
Localities,place=village,n,1916597660,-5.6635357,29.4135508,village,,,"""place""=>""village"", ""source""=>""Bing"""
Localities,place=village,n,1160970467,-2.833889,28.435,village,,Hombo,"""name""=>""Hombo"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/05/17"", ""is_in:territoire""=>""Mwenga"", ""is_in:collectivité""=>""Basile"""
Localities,place=village,n,4516792665,5,19.2499999,village,,Toruma,"""name""=>""Toruma"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,1721355094,-3.1399076,21.5699999,village,,Anga,"""name""=>""Anga"", ""place""=>""village"""
Localities,place=hamlet,n,5648506880,-10.6371443,26.4367107,hamlet,,Mupundu,"""name""=>""Mupundu"", ""place""=>""hamlet"""
Localities,place=village,n,3955795852,-7.7398282,26.6110794,village,,Kalembe 2,"""name""=>""Kalembe 2"", ""place""=>""village"""
Localities,place=village,n,1157428762,-5.9779638,28.3209659,village,,Mwikwe,"""name""=>""Mwikwe"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/03"", ""is_in:territoire""=>""Kalemie"""
Localities,place=hamlet,n,6172761430,-5.9282875,29.0353337,hamlet,,,"""place""=>""hamlet"""
Localities,place=suburb,n,5037868961,-4.30113,28.9408402,suburb,,Vodacom,"""name""=>""Vodacom"", ""fixme""=>""name appears strange"", ""place""=>""suburb"", ""source""=>""MSFsurvey"", ""households""=>""124"", ""population""=>""1200"", ""source:date""=>""2017-07"", ""is_in:health_level6""=>""Fizi"", ""is_in:health_level8""=>""Fizi"""
Localities,place=village,n,4984675674,-6.183333,22.15,village,,Malu-Mayoyo,"""name""=>""Malu-Mayoyo"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=hamlet,n,4864432735,-5.4846232,29.3067254,hamlet,,,"""place""=>""hamlet"""
Localities,place=hamlet,n,5648494917,-10.5027968,26.1629778,hamlet,,Kaseke,"""name""=>""Kaseke"", ""place""=>""hamlet"""
Localities,place=village,n,4629437591,-5.5329393,27.2571249,village,,,"""place""=>""village"""
Localities,place=village,n,1160974275,-3.241451,28.535464,village,,Rubibi,"""name""=>""Rubibi"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/06/18"", ""is_in:territoire""=>""Mwenga"", ""is_in:collectivité""=>""Basile"""
Localities,place=village,n,1074176233,0.0664,29.4604,village,,Mbungwe,"""name""=>""Mbungwe"", ""pcode""=>""99002059"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""alt_name""=>""Kisunga"", ""is_in:groupement""=>""Isale Vuhovi"", ""is_in:collectivité""=>""Bashu"""
Localities,place=village,n,5208620531,-5.5193633,22.8683971,village,,,"""place""=>""village"""
Localities,place=hamlet,n,5955675927,0.7130822,29.923135,hamlet,,Kinzazaba I,"""name""=>""Kinzazaba I"", ""place""=>""hamlet"""
Localities,place=village,n,5651189151,-2.8748449,27.8928333,village,,,"""place""=>""village"""
Localities,place=village,n,1161443446,-4.81317,18.47772,village,,Ndunga,"""name""=>""Ndunga"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/15"", ""is_in:groupement""=>""Mbonga Kakesa"", ""is_in:territoire""=>""Bulungu"", ""is_in:collectivité""=>""Nko"""
Localities,place=village,n,1160969765,-2.647571,28.6558735,village,,Izirangabo,"""name""=>""Izirangabo"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/06/18"", ""is_in:territoire""=>""Walungu"", ""is_in:collectivité""=>""Ngweshe"""
Localities,place=village,n,1155089371,-10.7991667,26.594,village,,Kimanu,"""name""=>""Kimanu"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"", ""is_in:territoire""=>""Kambove"""
Localities,place=suburb,n,1154879440,0.0333343,18.2790389,suburb,,Ipeko,"""name""=>""Ipeko"", ""place""=>""suburb"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/08/02"", ""is_in:territoire""=>""Mbandaka"""
Localities,place=village,n,1161448692,-4.22043,18.96073,village,,Tebe II,"""name""=>""Tebe II"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/09/14"", ""is_in:groupement""=>""Nkumi"", ""is_in:territoire""=>""Idiofa"", ""is_in:collectivité""=>""Sedzo"""
Localities,place=village,n,1161079121,-4.7247,18.26372,village,,Kabunda,"""name""=>""Kabunda"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/15"", ""is_in:groupement""=>""Mudimanu"", ""is_in:territoire""=>""Bulungu"", ""is_in:collectivité""=>""Luniungu"""
Localities,place=village,n,5661734136,-10.6585948,26.1876063,village,,Mutaka II,"""name""=>""Mutaka II"", ""place""=>""village"", ""source""=>""Bing"""
Localities,place=town,n,613450119,2.1435115,27.9938589,town,,Wamba,"""name""=>""Wamba"", ""place""=>""town"", ""wikidata""=>""Q7966913"""
Localities,place=village,n,1158948272,-0.9567712,29.5295292,village,,Kisharu,"""name""=>""Kisharu"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/11/21"", ""is_in:territoire""=>""Rutshuru"", ""is_in:collectivité""=>""Bwisha"""
Localities,place=village,n,4486657443,-5.4244941,27.549134,village,,,"""place""=>""village"""
Localities,place=village,n,4313136710,-9.0836101,25.981906,village,,Ngoya Matumba,"""name""=>""Ngoya Matumba"", ""place""=>""village"""
Localities,place=village,n,1070611339,-0.2040001,29.1815334,village,,Migheri,"""name""=>""Migheri"", ""pcode""=>""99000689"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""is_in:groupement""=>""Malio"", ""is_in:territoire""=>""Oicha"", ""is_in:collectivité""=>""Bashu"""
Localities,place=village,n,1161085434,-4.4267,17.89367,village,,Makuku,"""name""=>""Makuku"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Kibingu Kimbie"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Kitoy"""
Localities,place=village,n,4680895975,-5.1770547,27.166851,village,,,"""place""=>""village"""
Localities,place=village,n,2066651017,-1.262871,28.8578482,village,,Bokanda,"""name""=>""Bokanda"", ""fixme""=>""Where is the village?"", ""place""=>""village"", ""source""=>""Army Topo Map"""
Localities,place=town,n,1721825132,-0.2126707,20.2082648,town,,Bokote,"""name""=>""Bokote"", ""place""=>""town"""
Localities,place=hamlet,n,5250145147,3.5004581,30.5489498,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,1157858957,2.1708611,30.7049444,village,,Mutchapa,"""name""=>""Mutchapa"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/04/24"", ""is_in:territoire""=>""Mahagi"", ""is_in:collectivité""=>""Pandoro"""
Localities,place=village,n,6423878094,-2.7567937,27.5753054,village,,,"""place""=>""village"""
Localities,place=village,n,5735698835,1.2765722,21.598681,village,,Linkanda,"""name""=>""Linkanda"", ""place""=>""village"", ""source""=>""JOG ca. 1966"""
Localities,place=village,n,1157862630,2.205555,30.1083329,village,,Dhego,"""name""=>""Dhego"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/05/17"", ""is_in:territoire""=>""Djugu"", ""is_in:collectivité""=>""Mabendi"""
Localities,place=village,n,5100692606,-4.7367884,22.8621446,village,,Bena-Kolo II,"""name""=>""Bena-Kolo II"", ""place""=>""village"", ""source""=>""wikimapia"""
Localities,place=village,n,1160973736,-2.0637222,28.3779444,village,,Bora Uzima,"""name""=>""Bora Uzima"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"", ""is_in:territoire""=>""Kalehe"", ""is_in:collectivité""=>""Buhavu"""
Localities,place=village,n,1157937562,1.5744167,30.2206667,village,,Kanyasi,"""name""=>""Kanyasi"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"", ""is_in:territoire""=>""Irumu"""
Localities,place=suburb,n,252928742,-4.4020136,15.2614135,suburb,,Binza UPN,"""name""=>""Binza UPN"", ""is_in""=>""Ngaliema, Kinshasa"", ""place""=>""suburb"""
Localities,place=village,n,1161078955,-4.44233,17.80744,village,,Pombo III,"""name""=>""Pombo III"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Mudikwiti"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Kitoy"""
Localities,place=village,n,5966159336,1.6087599,23.8592148,village,,Basali,"""name""=>""Basali"", ""place""=>""village"""
Localities,place=village,n,4580390196,-5.9011043,23.7140059,village,,,"""place""=>""village"", ""source""=>""Bing"""
Localities,place=village,n,1156254921,-5.2672222,22.2352778,village,,Mushitu,"""name""=>""Mushitu"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"", ""is_in:territoire""=>""Kazumba"""
Localities,place=village,n,4984675816,-6.866667,21.85,village,,Tshitapa,"""name""=>""Tshitapa"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,4984418612,-6.0636017,20.963578,village,,,"""place""=>""village"""
Localities,place=village,n,1161063310,-4.70729,17.88576,village,,Kingombe Hpk,"""name""=>""Kingombe Hpk"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Mangela"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Masi-Manimba"""
Localities,place=village,n,1160972911,-2.5819444,28.6813889,village,,Izege,"""name""=>""Izege"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/06/18"", ""is_in:groupement""=>""Izege"", ""is_in:territoire""=>""Walungu"", ""is_in:collectivité""=>""Ngweshe"""
Localities,place=village,n,2439476019,-6.2424706,28.9091277,village,,Kapola,"""name""=>""Kapola"", ""place""=>""village"""
Localities,place=village,n,1161068787,-4.4931,18.16008,village,,Mbasamba,"""name""=>""Mbasamba"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Kingoma Kapenda"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Mokamo"""
Localities,place=village,n,4589943434,-5.5623647,26.5050665,village,,,"""place""=>""village"""
Localities,place=village,n,1156655563,-4.4902367,26.6355579,village,,Milemba,"""name""=>""Milemba"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/01"", ""is_in:territoire""=>""Kasongo"", ""is_in:collectivité""=>""Wazula"""
Localities,place=village,n,4857858788,-5.2803567,26.0511043,village,,,"""place""=>""village"""
Localities,place=village,n,3874571088,-7.6822752,26.7879302,village,,Kabumbulu,"""name""=>""Kabumbulu"", ""fixme""=>""estimated position of village from hand drawn maps. To be verified."", ""place""=>""village"""
Localities,place=village,n,4007193790,-7.7631593,27.1399949,village,,Kalemba,"""name""=>""Kalemba"", ""fixme""=>""check name"", ""place""=>""village"""
Localities,place=village,n,1157862482,2.1344444,30.532,village,,Lotha Kidoko,"""name""=>""Lotha Kidoko"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/04/24"", ""is_in:territoire""=>""Djugu"", ""is_in:collectivité""=>""Walendu-Pitsi"""
Localities,place=village,n,5626386429,-2.2657631,27.1201383,village,,,"""place""=>""village"""
Localities,place=village,n,5071047768,-5.046389,22.721667,village,,Mutumba II,"""name""=>""Mutumba II"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,663345822,-7.268472,29.5984721,village,,Kazike,"""name""=>""Kazike"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""is_in:groupement""=>""Malibu"", ""is_in:territoire""=>""Moba"", ""is_in:collectivité""=>""Kansabala"""
Localities,place=village,n,4867065207,2.6334213,23.6327511,village,,Tongelo,"""name""=>""Tongelo"", ""place""=>""village"", ""alt_name""=>""Ibembo, Tongerlo, Saint-Norbert"", ""old_name""=>""Tongerloo"""
Localities,place=village,n,1157934701,0.1616944,29.6959167,village,,Masambo 2,"""name""=>""Masambo 2"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
Localities,place=village,n,6423951032,-3.009253,27.4756882,village,,,"""place""=>""village"""
Localities,place=village,n,1161453126,-4.75086,18.95281,village,,Luwunga,"""name""=>""Luwunga"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/15"", ""is_in:groupement""=>""Ngweme"", ""is_in:territoire""=>""Bulungu"", ""is_in:collectivité""=>""Imbongo"""
Localities,place=village,n,1143655094,2.1853127,22.6336466,village,,Bosende,"""name""=>""Bosende"", ""note""=>""fixme"", ""place""=>""village"""
Localities,place=town,n,614576675,-5.3535845,21.4197459,town,,Lwebo,"""name""=>""Lwebo"", ""place""=>""town"", ""alt_name""=>""Luebo"", ""wikidata""=>""Q651248"""
Localities,place=village,n,5637961396,-4.2608449,28.3766681,village,,,"""place""=>""village"""
Localities,place=village,n,5051399305,-4.3121252,29.0594008,village,,Kianda,"""name""=>""Kianda"", ""place""=>""village"", ""source""=>""MSFsurvey"", ""households""=>""200"", ""population""=>""750"", ""source:date""=>""2017-07"", ""is_in:health_level6""=>""Fizi"", ""is_in:health_level8""=>""Sebele"""
Localities,place=village,n,6707493345,-3.3505148,25.3418273,village,,,"""place""=>""village"""
Localities,place=village,n,4857858614,-5.6091216,26.6135702,village,,,"""place""=>""village"""
Localities,place=village,n,5464701094,-7.1336049,21.8620485,village,,,"""place""=>""village"""
Localities,place=hamlet,n,5146132771,-5.0039317,22.4029266,hamlet,,,"""place""=>""hamlet"""
Localities,place=hamlet,n,6364052323,-3.0275421,16.6121434,hamlet,,Mosowe,"""name""=>""Mosowe"", ""place""=>""hamlet"""
Localities,place=village,n,1157841376,4.3122572,27.7596709,village,,Zikilingi,"""name""=>""Zikilingi"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/06/13"", ""is_in:territoire""=>""Dungu"", ""is_in:collectivité""=>""Malingindu"""
Localities,place=village,n,1157841362,4.8260317,26.75732,village,,Diakale,"""name""=>""Diakale"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Zangabayi"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/02/24"", ""is_in:territoire""=>""Ango"", ""is_in:collectivité""=>""Mopoy"""
Localities,place=village,n,630767967,2.5334154,22.6694603,village,,Yadiko,"""name""=>""Yadiko"", ""place""=>""village"", ""source""=>""www.rgc.cd;JOG"""
Localities,place=village,n,4516792640,5.017293,19.869223,village,,Sidi,"""name""=>""Sidi"", ""place""=>""village"", ""source""=>""ACTED"""
Localities,place=village,n,1161064050,-4.82675,17.53644,village,,Bitoti,"""name""=>""Bitoti"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Muyengo"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Kinzenga"""
Localities,place=village,n,4677919839,-5.3466658,26.8524965,village,,,"""place""=>""village"""
Localities,place=village,n,4980710750,-7.1531216,21.6192904,village,,,"""place""=>""village"""
Localities,place=village,n,4857858947,-5.930857,26.8124721,village,,Bumambwe,"""name""=>""Bumambwe"", ""place""=>""village"""
Localities,place=village,n,4667160028,-5.5653116,26.881067,village,,,"""place""=>""village"""
Localities,place=village,n,1156546851,-1.29232,27.8111368,village,,Osokari,"""name""=>""Osokari"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Okondo"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/05/16"", ""is_in:territoire""=>""Walikale"", ""is_in:collectivité""=>""Wanianga"""
Localities,place=village,n,631479021,1.2106899,18.31572,village,,Munzoku,"""name""=>""Munzoku"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""code_ins""=>""40270202010"", ""is_in:groupement""=>""Bonsambi"", ""is_in:territoire""=>""Bomongo"", ""is_in:collectivité""=>""Djamba"""
Localities,place=village,n,3281982462,-0.1764856,23.5972206,village,,,"""place""=>""village"""
Localities,place=village,n,1161449181,-4.10681,19.37682,village,,Okorosigna,"""name""=>""Okorosigna"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Bangoli"", ""is_in:territoire""=>""Idiofa"", ""is_in:collectivité""=>""Bulwem"""
Localities,place=village,n,1161443461,-4.53027,18.61265,village,,Kintuala,"""name""=>""Kintuala"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/15"", ""is_in:groupement""=>""Songo"", ""is_in:territoire""=>""Bulungu"", ""is_in:collectivité""=>""Luniungu"""
Localities,place=village,n,1161086411,-4.94715,17.9276,village,,Mundondo Mabengi,"""name""=>""Mundondo Mabengi"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Kiamfu"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Masi-Manimba"""
Localities,place=village,n,1157936588,0.93695,29.8611166,village,,Kisui,"""name""=>""Kisui"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Kitsimba"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/07/21"", ""is_in:groupement""=>""Banade Kainama"", ""is_in:territoire""=>""Oicha"", ""is_in:collectivité""=>""Beni"""
Localities,place=neighbourhood,n,5908908759,0.5917926,29.4818464,neighbourhood,,Mbandaka,"""name""=>""Mbandaka"", ""place""=>""neighbourhood"""
Localities,place=village,n,6295702590,-7.0376106,26.0286391,village,,,"""place""=>""village"""
Localities,place=hamlet,n,5727905258,2.4623166,19.4965293,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,4516792158,4.2273328,19.6411617,village,,Bubanda,"""name""=>""Bubanda"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,631478979,1.07781,18.07011,village,,Bompiele,"""name""=>""Bompiele"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""code_ins""=>""40270207004"", ""is_in:groupement""=>""Makutu"", ""is_in:territoire""=>""Bomongo"", ""is_in:collectivité""=>""Djamba"""
Localities,place=hamlet,n,7029585226,1.6629292,27.0109364,hamlet,,Bavazabali,"""name""=>""Bavazabali"", ""place""=>""hamlet"""
Localities,place=village,n,1161446130,-3.99611,19.15556,village,,Kisang Ndie,"""name""=>""Kisang Ndie"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/09/09"", ""is_in:groupement""=>""Wamba"", ""is_in:territoire""=>""Idiofa"", ""is_in:collectivité""=>""Sedzo"""
Localities,place=village,n,1158948541,-1.2628271,28.539891,village,,Mutero,"""name""=>""Mutero"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/01/30"", ""is_in:territoire""=>""Walikale"", ""is_in:collectivité""=>""Wanianga"""
Localities,place=hamlet,n,7070965546,-5.2073195,23.4280817,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,4984675792,-6.766667,22.216667,village,,Dumbuji,"""name""=>""Dumbuji"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=town,n,629547674,-6.1311665,18.1496197,town,,Feshi,"""name""=>""Feshi"", ""place""=>""town"""
Localities,place=village,n,1074175346,0.149783,29.308817,village,,Mukondo,"""name""=>""Mukondo"", ""pcode""=>""99001891"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""is_in:territoire""=>""Butembo"""
Localities,place=village,n,1157935583,1.541667,30.1749998,village,,Rawampara,"""name""=>""Rawampara"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/05/17"", ""is_in:territoire""=>""Irumu"", ""is_in:collectivité""=>""Yawende-Loolo"""
Localities,place=village,n,1161082474,-5.03835,17.55702,village,,Kipemba Mfinda,"""name""=>""Kipemba Mfinda"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Mikunzi Nsay"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Kinzenga"""
Localities,place=village,n,5204366269,-5.5583772,22.1686326,village,,,"""place""=>""village"""
